2	622
4	1199
2	615
2	608
4	1320
3	1018
3	934
2	627
2	546
2	642
10	3134
2	604
2	560
2	577
5	1511
2	656
2	652
2	616
2	627
3	940
3	901
2	576
3	932
2	595
3	948
2	651
4	1278
2	608
4	1131
2	610
3	961
4	1340
2	595
2	639
2	640
5	1494
2	539
2	563
3	939
2	577
2	587
3	1000
2	618
2	639
2	604
2	652
2	698
2	666
2	678
3	1056
2	618
2	661
2	622
2	642
2	624
2	568
3	943
3	924
2	586
2	659
2	580
2	645
2	682
3	954
2	630
2	594
2	527
2	699
3	932
2	610
2	573
2	591
2	590
2	655
2	624
2	631
4	1245
5	1578
2	521
2	613
2	619
4	1229
3	953
4	1304
2	605
2	654
2	603
2	637
6	1963
2	602
3	981
3	989
2	622
2	587
3	1004
2	642
2	699
2	636
2	570
2	598
3	944
8	2535
2	646
2	639
2	693
2	626
2	699
3	962
2	621
11	3494
4	1303
2	573
2	654
3	1006
3	960
3	888
2	603
2	638
2	503
2	652
2	626
2	655
2	573
2	614
2	631
2	599
5	1548
2	601
2	650
2	607
2	634
3	880
2	587
2	629
3	902
3	926
2	636
2	694
2	686
4	1320
16	4975
2	619
2	605
2	657
2	688
3	895
2	594
2	594
2	704
3	894
4	1249
2	660
2	621
15	4633
2	598
2	591
2	596
2	647
2	660
2	581
2	604
3	856
2	608
2	660
2	659
4	1267
2	641
3	1029
3	868
2	600
2	615
2	695
2	610
2	591
5	1528
2	537
2	604
2	595
3	886
2	638
2	655
3	987
2	609
3	942
5	1528
2	647
2	646
3	880
3	991
3	935
3	933
5	1565
2	618
2	605
2	607
2	663
2	514
4	1236
5	1515
2	569
2	558
2	602
2	677
2	601
2	613
2	628
3	906
3	894
3	1010
2	628
2	614
2	594
2	632
3	847
3	1044
2	622
3	884
2	576
2	644
3	786
3	997
2	644
2	625
5	1563
6	1871
2	639
2	637
2	574
4	1251
3	953
2	618
9	2866
5	1515
3	961
2	701
3	923
2	620
2	637
3	1007
2	673
4	1233
2	518
2	678
2	578
2	624
2	730
3	981
2	625
3	972
2	635
2	640
2	689
2	613
2	648
2	729
2	609
2	667
2	557
2	583
3	835
4	1216
2	572
2	673
2	590
2	569
2	633
2	622
5	1518
2	666
2	610
2	626
3	887
2	632
2	561
2	572
2	620
7	2118
3	934
2	608
2	598
3	960
2	631
2	615
3	886
2	620
2	627
2	581
2	691
2	631
4	1277
2	659
6	1857
2	637
2	587
4	1198
4	1275
2	613
2	568
3	1035
4	1276
2	546
3	991
3	972
2	652
2	598
3	895
2	677
3	937
4	1264
3	920
2	654
2	635
4	1239
2	616
4	1318
2	628
2	734
2	620
2	570
2	599
2	612
2	577
4	1301
2	664
16	4936
2	658
27	8586
2	671
2	652
3	932
5	1575
2	553
2	655
4	1229
3	923
2	668
2	652
3	904
4	1195
3	934
2	649
8	2519
10	3159
2	507
3	999
2	601
3	983
2	622
2	709
2	632
2	636
3	934
2	589
2	594
2	615
2	606
3	837
2	633
2	632
6	1917
4	1235
2	625
4	1270
2	551
2	656
2	665
2	655
10	3110
3	931
4	1293
6	1826
3	1064
5	1527
6	1905
2	664
2	621
3	1013
2	584
9	2794
2	590
2	699
6	1906
3	928
2	697
2	725
2	572
2	598
2	590
2	661
5	1546
2	611
2	713
2	627
2	605
2	670
5	1540
3	961
6	1824
2	688
2	631
5	1563
2	595
3	943
2	657
2	538
2	620
2	585
2	640
3	960
4	1350
2	624
2	645
2	629
4	1213
2	639
2	705
3	898
4	1217
6	1984
3	990
2	598
19	6006
6	1857
5	1609
2	635
3	900
2	640
2	621
2	615
3	993
2	597
4	1232
4	1317
2	592
5	1539
3	860
3	876
2	587
4	1287
2	614
4	1292
2	615
2	639
3	964
2	626
2	639
3	911
3	962
2	663
2	620
4	1188
2	662
2	603
2	660
4	1279
5	1572
4	1221
2	594
3	976
2	560
3	1026
4	1221
2	673
2	665
3	904
2	674
2	558
10	3295
2	729
2	648
5	1532
6	1912
5	1571
2	604
2	623
2	675
2	605
3	949
2	655
2	603
2	618
2	583
2	647
2	668
2	623
2	676
2	673
3	948
3	988
4	1268
2	580
2	621
2	625
2	665
2	593
2	589
2	603
23	7238
3	948
2	654
2	691
3	944
2	618
8	2413
3	1011
3	850
6	1982
5	1533
2	570
4	1272
2	654
2	619
2	653
2	659
2	671
2	632
3	906
12	3742
7	2270
2	585
2	666
2	695
2	568
2	612
13	4072
3	884
2	644
2	604
4	1284
2	653
2	686
2	664
2	611
2	629
2	589
3	1009
4	1200
5	1544
3	919
2	592
5	1504
2	616
7	2206
2	655
2	627
2	573
2	639
3	1080
2	630
2	579
2	607
2	624
2	597
2	674
5	1558
2	653
2	594
2	611
3	1016
3	892
4	1284
7	2206
3	991
2	554
3	921
5	1585
7	2271
2	586
7	2031
3	1025
3	909
2	589
3	961
2	584
2	642
2	611
4	1212
3	918
2	644
2	625
2	633
4	1204
2	601
2	636
2	673
4	1281
2	595
3	957
3	1017
2	621
2	645
2	604
2	594
2	726
2	659
2	628
4	1212
5	1608
6	2046
2	622
2	591
5	1571
2	648
2	595
2	598
4	1234
2	629
2	654
2	648
2	623
2	641
2	620
2	662
2	614
2	604
3	967
2	647
2	605
2	647
3	994
2	603
2	656
2	617
2	669
2	606
5	1583
4	1265
3	922
4	1273
2	598
5	1563
3	978
2	628
3	918
4	1210
7	2228
2	604
2	630
2	609
2	584
2	561
2	600
2	674
2	688
2	569
2	563
3	899
2	590
2	678
2	669
2	682
2	614
2	675
3	879
2	678
3	879
2	584
11	3416
2	644
2	692
2	588
2	604
2	680
2	614
2	658
2	610
4	1229
2	678
5	1579
2	601
2	617
3	939
2	608
2	636
9	2625
4	1116
5	1560
3	1009
3	940
2	620
2	625
3	976
2	637
2	669
2	572
2	598
2	615
5	1512
2	675
3	920
2	583
3	937
11	3348
5	1639
4	1184
3	896
3	886
2	574
3	946
2	650
3	940
2	621
2	618
4	1226
2	597
2	635
4	1159
6	1948
2	638
2	674
2	593
2	595
4	1259
2	602
2	628
5	1625
3	992
2	651
3	1060
4	1231
2	633
2	631
2	648
6	1844
2	698
3	945
2	671
2	612
2	681
2	648
3	991
2	534
2	625
5	1575
3	958
7	2293
2	582
2	654
4	1209
2	634
2	722
3	1018
9	2694
4	1221
2	626
6	1948
2	661
2	631
3	969
2	597
3	1044
2	629
4	1257
4	1256
4	1189
4	1197
2	626
29	9038
3	814
2	595
2	647
2	613
2	613
2	599
5	1555
2	588
2	692
2	696
3	989
2	611
4	1244
2	592
2	670
2	559
9	2790
4	1208
2	650
3	911
2	608
2	654
3	966
3	903
4	1255
3	939
3	974
4	1371
2	664
2	614
10	3109
2	585
3	935
2	630
4	1220
2	573
2	615
3	911
3	892
3	932
5	1615
4	1242
2	594
2	643
2	675
2	655
2	646
2	655
2	590
5	1645
3	920
2	707
2	578
2	625
2	568
4	1198
2	668
3	926
6	2027
2	592
3	965
3	893
2	667
4	1208
9	2686
3	967
2	607
2	665
2	668
2	659
4	1152
2	665
2	582
2	676
2	572
2	663
6	1831
3	906
3	907
3	896
3	1032
4	1254
3	951
2	634
2	637
3	949
3	960
2	673
3	972
2	583
2	603
4	1186
2	609
3	973
2	658
2	696
3	973
2	655
2	658
2	587
9	2842
2	604
5	1546
2	641
2	582
2	628
3	876
5	1517
2	641
2	582
2	744
7	2218
3	915
2	616
2	660
2	570
2	611
2	586
2	532
2	627
3	958
2	660
3	964
2	628
6	1868
4	1229
3	985
2	610
2	673
2	648
4	1200
2	628
2	631
2	617
3	1042
2	723
2	630
4	1261
2	638
2	620
2	661
2	643
3	943
2	672
2	605
8	2503
2	600
2	556
2	691
2	544
3	926
2	684
3	897
2	585
2	672
4	1251
2	515
10	3070
2	628
3	928
2	625
2	713
2	570
2	635
2	609
3	941
2	647
3	972
2	619
2	681
54	17010
2	572
2	663
2	662
3	995
3	946
2	541
4	1193
2	650
4	1245
2	602
4	1335
3	991
5	1576
7	2087
3	966
2	637
2	645
4	1219
2	665
2	640
2	670
3	907
2	684
2	646
3	911
2	593
2	661
4	1296
2	614
3	989
2	696
2	662
2	598
3	938
4	1323
2	636
2	638
2	623
6	1965
6	1951
2	645
2	599
8	2382
2	650
2	636
2	644
3	985
2	695
4	1224
2	603
4	1256
4	1235
2	674
2	653
3	956
3	957
7	2263
3	1025
3	840
2	521
4	1309
4	1293
2	718
3	875
8	2352
2	689
2	604
3	947
4	1272
2	582
2	622
2	697
2	633
3	826
2	598
3	918
5	1559
3	878
12	3830
4	1295
5	1602
2	615
2	624
2	623
3	996
2	657
4	1285
3	895
2	631
5	1582
5	1499
2	620
2	636
2	666
2	618
2	590
2	600
2	575
2	636
2	669
3	934
2	617
2	593
7	2398
2	669
2	629
2	657
2	641
3	966
4	1291
2	593
2	650
2	633
2	625
2	589
2	603
2	656
3	936
3	1028
2	646
4	1261
5	1567
2	701
2	651
2	618
2	598
3	916
2	531
2	601
2	647
8	2515
2	593
2	663
2	668
2	645
2	597
2	626
3	921
2	753
2	625
2	653
2	710
2	578
2	621
2	614
6	1883
2	589
2	546
2	558
3	948
2	683
2	628
6	1984
2	608
2	609
2	657
2	508
2	651
2	641
5	1611
3	975
3	942
2	615
2	619
2	574
2	630
2	587
2	615
4	1318
2	602
2	669
2	618
2	621
2	594
3	1016
2	536
3	954
2	665
2	694
2	556
4	1235
2	639
2	650
6	1782
4	1309
2	649
2	591
2	639
2	653
2	596
3	934
2	675
2	631
10	3154
4	1281
2	662
2	586
4	1210
2	653
3	972
3	942
2	692
2	666
4	1316
2	629
2	599
2	610
3	910
2	562
2	552
2	576
2	611
2	658
7	2255
2	578
2	578
2	624
2	614
3	908
2	603
3	962
2	638
2	614
2	620
3	862
2	652
3	937
2	676
4	1214
8	2571
2	637
2	682
4	1229
2	643
2	641
2	582
2	626
8	2444
2	677
4	1255
2	644
3	922
2	635
2	548
2	561
2	677
5	1584
2	672
4	1260
5	1554
2	649
5	1461
3	879
2	666
2	630
5	1466
2	599
3	939
4	1252
3	1054
4	1230
2	632
2	586
2	640
2	574
2	577
2	669
2	608
2	686
2	612
3	915
2	629
2	567
2	679
2	722
2	608
3	951
2	646
2	633
3	984
5	1554
3	985
4	1224
2	624
2	608
4	1226
2	642
2	692
2	669
6	1906
2	649
2	699
4	1244
2	643
2	587
2	673
3	1016
10	3233
2	702
3	1050
2	669
2	627
3	967
3	912
2	633
25	7863
2	633
3	887
9	2847
2	606
4	1267
2	655
2	625
2	695
2	650
2	649
4	1146
3	965
2	587
3	907
2	579
2	609
3	866
3	1018
3	828
4	1265
2	600
2	669
2	550
2	577
2	591
2	647
4	1292
28	8869
2	698
4	1243
2	609
2	590
3	900
2	612
5	1505
2	545
3	852
2	580
5	1595
2	640
6	1767
2	632
2	608
2	596
3	981
2	641
2	661
2	663
6	1908
2	682
2	602
2	591
5	1487
3	902
2	603
3	880
137	42861
4	1134
2	692
2	594
2	614
2	594
13	4091
2	654
2	613
3	1029
12	3812
2	629
3	920
2	608
2	587
2	679
4	1272
3	877
2	626
2	602
2	588
5	1589
3	885
2	619
2	715
2	609
4	1231
2	629
2	650
2	624
3	935
3	914
2	631
3	907
2	653
7	2091
4	1294
2	602
4	1187
4	1297
2	673
2	588
3	924
2	614
2	598
3	897
3	952
2	681
4	1295
2	646
2	628
3	957
3	856
2	607
3	980
2	632
2	641
2	627
2	640
2	600
2	667
2	560
2	665
7	2105
5	1556
9	2836
2	589
3	920
2	688
2	592
2	681
2	690
3	943
12	3587
2	658
14	4417
2	643
2	730
4	1303
2	655
2	637
7	2311
2	594
3	934
2	686
3	935
2	499
3	966
4	1265
2	598
2	646
3	962
2	574
2	631
2	608
2	654
2	611
4	1371
2	625
2	587
3	916
2	650
4	1269
3	925
2	614
3	910
2	605
2	585
2	628
2	797
3	867
2	654
6	1813
3	927
2	610
3	955
8	2410
2	608
3	1026
6	1940
4	1293
2	639
3	939
3	996
21	6709
2	583
3	958
3	936
3	923
2	644
2	632
2	612
2	595
2	567
15	4756
3	952
5	1469
2	623
6	1845
5	1613
3	991
2	594
4	1124
4	1299
2	670
2	640
2	656
2	618
3	911
7	2238
2	610
4	1210
2	633
5	1623
12	3634
2	601
2	629
2	639
2	639
2	687
5	1622
2	637
5	1588
3	1030
2	625
2	629
2	574
2	684
2	679
2	625
2	579
2	636
4	1299
2	585
2	649
2	640
2	591
7	1999
2	614
3	976
2	660
3	900
2	661
2	585
2	617
2	601
2	635
2	648
3	834
4	1212
3	966
2	653
2	635
3	925
2	667
2	579
2	682
2	660
7	2139
2	688
5	1588
2	612
2	605
4	1229
4	1173
2	581
4	1205
2	668
4	1219
3	1047
2	524
7	2415
4	1292
2	595
2	670
2	590
2	649
2	614
2	640
2	661
2	590
2	579
2	742
2	585
2	637
2	591
3	910
4	1325
2	635
2	654
9	2838
2	694
4	1180
11	3483
2	640
2	565
2	641
4	1312
2	615
3	872
14	4396
3	916
2	619
3	918
3	945
2	675
2	642
4	1307
6	1905
3	1042
2	684
2	682
2	661
2	629
2	611
3	1035
4	1235
2	547
2	656
3	990
2	620
2	535
2	551
2	600
4	1391
4	1208
2	675
2	628
2	627
7	2194
2	588
2	632
3	878
3	1010
4	1349
2	652
2	612
2	616
2	620
2	582
3	913
3	1045
2	641
2	656
2	617
25	7975
2	617
3	922
8	2519
4	1203
2	623
2	562
2	641
2	572
2	624
2	571
2	649
2	642
2	588
3	951
17	5374
20	6265
3	940
2	667
3	950
3	929
2	585
4	1265
2	624
2	619
3	960
2	575
4	1392
2	614
3	999
2	608
3	986
3	863
4	1262
18	5777
2	627
7	2232
2	627
2	651
3	967
2	629
2	634
2	600
2	650
2	591
2	654
2	643
2	681
4	1312
3	1052
3	768
4	1220
2	710
5	1574
2	644
2	595
2	630
5	1545
2	644
3	967
3	997
2	584
41	12791
3	880
2	625
2	606
2	639
2	631
2	649
2	620
2	645
2	633
2	651
3	897
2	614
2	613
4	1231
3	1022
3	996
2	663
2	700
2	602
3	1008
2	639
3	859
4	1217
2	648
10	3117
8	2536
3	889
2	598
2	636
2	620
2	547
2	630
2	616
2	635
2	705
2	638
3	930
2	742
2	579
4	1343
3	896
2	597
2	649
2	643
2	657
3	970
2	616
2	592
2	541
5	1607
31	9675
2	585
2	624
2	669
2	618
2	649
3	986
2	620
2	638
2	644
2	504
7	2160
3	939
2	693
3	953
2	633
3	883
3	848
2	577
2	594
2	628
2	720
3	977
2	625
2	651
4	1197
2	634
3	855
2	671
2	625
2	655
2	586
2	617
2	679
2	652
3	979
2	585
3	1037
2	638
2	603
3	933
2	671
3	932
2	607
2	620
5	1609
2	516
4	1158
2	603
2	618
2	585
2	601
2	597
2	642
4	1196
2	604
6	1954
2	591
2	546
3	980
2	620
2	661
2	633
3	951
11	3551
4	1184
2	574
11	3392
2	595
2	651
2	609
2	631
15	4664
2	650
7	2135
2	585
2	599
5	1670
2	661
2	572
3	940
6	1927
2	701
2	648
2	707
2	638
6	1722
4	1158
2	622
2	624
4	1212
2	619
3	873
4	1284
2	596
2	615
2	614
5	1501
3	877
7	2396
2	636
2	570
2	604
2	662
4	1297
2	609
2	643
2	618
2	604
2	636
2	659
2	610
2	665
2	662
2	583
2	564
2	576
4	1227
2	642
2	587
2	653
2	672
2	634
2	638
4	1306
2	630
2	708
2	680
2	630
2	678
2	640
2	629
2	649
2	635
2	586
2	599
3	881
2	684
2	662
2	667
4	1191
2	627
3	934
2	611
4	1274
2	601
8	2458
2	648
4	1205
3	953
3	1029
2	630
2	656
2	573
2	638
2	628
2	629
2	597
2	625
2	608
5	1670
4	1198
4	1245
2	623
2	634
2	544
2	635
11	3591
4	1224
2	650
4	1186
3	1044
2	669
2	594
3	936
2	633
2	629
2	630
2	613
2	641
2	582
3	997
2	658
2	618
4	1262
2	645
2	585
2	642
2	603
2	616
2	615
2	649
3	1010
5	1457
3	955
2	560
2	610
2	673
4	1301
2	571
2	663
3	899
2	647
6	1963
3	938
2	809
4	1270
2	652
2	654
2	616
14	4275
5	1485
2	665
2	615
3	893
2	681
2	667
2	679
3	904
2	625
2	617
9	2969
2	631
2	588
2	631
2	616
2	651
2	668
2	645
7	2179
2	599
3	987
2	660
12	3898
6	1849
2	660
3	941
2	676
14	4353
3	893
2	643
3	978
2	623
4	1231
2	567
3	959
2	520
2	623
6	1900
2	634
3	951
2	632
2	628
2	661
2	648
3	966
10	3138
2	543
2	631
3	925
6	1880
3	941
5	1672
2	641
2	632
2	636
3	943
2	621
2	611
2	476
2	633
8	2491
11	3425
3	972
3	1060
4	1277
2	601
3	923
2	648
2	624
3	934
2	615
3	944
4	1203
2	622
2	682
2	639
5	1530
3	894
4	1185
3	1025
2	580
2	628
4	1301
4	1260
2	655
10	3108
8	2429
2	552
2	641
5	1546
2	648
2	610
2	643
2	645
5	1473
2	644
2	651
3	906
2	662
6	1852
2	650
5	1423
2	608
5	1626
2	607
2	632
4	1191
4	1220
2	634
2	649
3	1013
2	594
2	668
2	589
5	1469
3	960
6	1945
4	1225
2	611
4	1200
3	887
3	972
6	1781
5	1590
3	912
2	652
2	689
2	603
2	643
3	882
5	1493
3	924
2	669
2	569
3	957
2	610
5	1629
5	1672
3	970
6	1791
2	562
2	655
2	569
2	685
2	701
5	1566
2	685
2	611
2	559
2	579
2	752
3	975
4	1371
3	922
2	575
2	624
2	560
2	643
2	605
3	889
3	936
4	1229
3	963
2	596
2	621
2	585
2	641
2	659
2	628
2	651
2	573
3	997
18	5752
5	1636
2	613
6	1800
2	611
2	659
2	658
2	646
5	1571
24	7322
2	516
2	656
2	593
2	606
2	608
2	549
2	575
4	1233
3	914
2	606
4	1328
3	960
2	641
2	668
2	598
2	553
2	614
2	616
9	2765
2	615
4	1246
2	591
2	603
2	677
2	632
2	639
3	953
2	672
2	588
2	625
2	628
2	614
10	3136
2	625
2	582
2	610
4	1256
2	620
2	717
3	917
2	665
2	575
4	1230
2	567
7	2214
2	565
2	603
2	610
2	617
5	1590
2	610
2	646
2	608
2	683
3	868
2	668
3	972
2	692
2	701
2	656
2	622
2	609
3	1052
4	1291
2	632
2	630
3	1005
2	664
3	945
4	1208
2	713
2	579
2	731
2	585
3	900
2	701
4	1269
3	881
3	879
3	915
5	1642
2	658
2	719
3	939
2	549
2	588
3	966
2	657
2	588
2	586
4	1160
5	1511
2	624
3	883
2	566
2	605
2	615
3	955
2	689
2	649
2	739
4	1272
6	1868
2	652
2	614
4	1428
2	662
2	561
2	622
2	572
3	932
4	1292
2	637
2	596
3	901
2	666
3	907
3	949
2	694
2	673
2	609
3	844
2	696
2	601
3	934
2	577
3	972
6	1906
2	650
2	643
2	602
2	622
5	1520
2	712
2	537
2	670
2	535
2	584
7	2202
5	1518
2	678
2	711
2	604
2	635
3	992
2	606
4	1223
9	2719
3	1020
2	576
2	647
2	631
2	608
2	627
3	1019
4	1234
2	629
2	592
9	2844
2	593
4	1242
2	618
17	5322
3	943
2	521
2	602
2	660
2	596
3	967
2	628
2	593
3	980
2	611
3	928
2	629
2	728
2	533
2	620
2	643
2	629
2	645
4	1218
2	598
2	668
3	920
2	692
2	607
3	886
2	573
4	1247
3	978
2	681
3	846
2	631
37	11750
2	591
3	967
2	602
3	906
2	601
2	652
2	663
4	1249
3	945
2	612
2	645
2	573
2	594
3	935
2	643
2	623
3	989
3	958
2	666
3	878
3	939
7	2142
3	945
2	673
3	1059
2	615
2	577
2	643
2	614
2	622
2	621
2	667
2	669
2	638
2	568
2	520
3	925
2	689
2	720
2	650
2	630
2	644
2	671
2	614
3	946
5	1609
2	659
4	1330
2	673
2	522
3	972
2	629
3	907
2	633
2	597
2	550
3	904
2	644
2	574
3	1007
4	1340
2	650
2	582
2	583
2	670
2	610
2	615
2	621
2	583
2	585
2	668
2	595
4	1263
7	2193
3	967
2	679
2	645
2	644
2	551
2	652
4	1271
3	936
2	595
2	647
3	935
3	982
2	692
2	567
2	653
2	611
2	557
2	666
2	588
16	4825
2	559
2	652
4	1162
2	665
2	723
3	949
2	581
6	1940
2	617
2	644
3	1018
2	615
2	612
2	586
8	2522
3	900
2	637
3	966
2	617
2	676
2	603
2	627
3	953
3	930
2	612
5	1504
4	1200
2	722
5	1466
3	1020
2	543
3	895
3	975
2	620
3	966
2	625
2	641
2	616
2	611
2	545
2	654
4	1373
2	603
2	674
2	630
2	708
4	1263
2	574
2	623
10	3137
2	626
3	929
2	643
7	2143
2	564
3	944
2	728
2	727
4	1218
2	596
2	604
4	1308
8	2517
2	652
2	584
6	1871
3	906
2	633
16	4964
2	677
2	605
2	652
3	945
2	546
2	607
2	612
6	1884
2	598
4	1275
16	5005
2	576
3	951
3	1024
4	1298
2	644
3	899
2	605
4	1259
2	692
2	624
2	660
2	621
6	1929
7	2199
3	947
2	610
2	671
2	684
2	588
3	949
2	555
16	4985
2	662
2	691
2	662
2	622
2	587
2	683
2	607
2	596
2	668
2	533
2	654
3	935
3	1023
5	1561
7	2281
2	645
5	1531
2	636
2	603
3	944
2	695
2	631
3	966
2	612
2	671
2	630
3	904
3	943
2	627
2	683
2	681
2	613
4	1221
3	944
2	594
3	925
2	581
2	690
2	611
2	656
2	600
2	582
4	1275
2	675
6	1817
3	994
3	894
9	2750
2	584
2	581
6	1963
3	993
2	635
2	659
3	944
2	661
2	680
5	1491
2	662
2	634
4	1248
3	866
2	599
3	984
9	2761
2	592
3	934
3	940
2	657
2	538
5	1543
8	2469
4	1300
2	679
2	578
2	622
2	579
2	661
2	624
2	590
2	594
5	1486
2	714
14	4316
3	869
2	593
2	623
2	624
2	645
2	641
2	564
2	616
2	678
2	638
3	873
3	988
2	556
2	625
2	617
2	616
3	956
2	738
2	713
3	966
3	949
3	951
6	1841
3	909
3	1069
3	898
6	1867
2	702
2	658
5	1539
5	1709
6	1941
2	632
2	626
2	616
2	637
5	1477
2	658
2	652
3	925
3	947
2	689
2	646
8	2587
3	934
2	605
2	616
3	902
2	650
2	603
2	607
2	605
2	633
2	658
3	901
3	1011
3	967
4	1256
2	649
3	982
11	3322
2	553
3	938
2	648
5	1716
2	621
2	575
2	628
3	1106
2	616
2	620
2	637
2	645
2	574
5	1541
2	609
2	589
2	625
2	598
2	634
2	666
2	678
2	618
2	688
3	1001
2	634
3	952
2	645
2	694
4	1171
4	1251
2	609
2	593
2	615
2	683
4	1214
2	624
2	607
2	617
6	1800
2	589
2	680
4	1193
2	633
3	917
2	676
2	587
2	676
2	551
3	886
11	3355
2	590
2	660
2	664
3	935
2	675
2	613
2	630
2	637
5	1506
2	688
5	1567
2	701
2	600
3	1033
2	630
2	621
2	631
2	552
2	649
2	714
3	952
2	580
2	648
2	621
2	627
2	706
2	612
2	652
3	982
2	625
2	658
4	1236
6	1853
4	1274
2	576
2	678
3	983
4	1195
3	1002
2	581
2	677
3	984
3	1058
3	994
2	613
2	638
2	681
4	1185
2	583
3	966
2	552
2	589
2	638
2	643
10	3240
2	638
3	1001
5	1595
3	970
4	1251
2	604
2	602
2	623
3	961
3	910
2	616
2	539
3	1054
2	576
2	657
2	652
2	690
2	600
4	1328
3	938
2	655
2	588
2	650
2	571
4	1242
40	12525
2	612
3	918
2	615
2	644
2	723
6	1968
5	1520
2	654
2	627
4	1250
2	628
2	636
2	578
4	1333
2	631
7	2137
2	650
6	1907
2	641
2	624
4	1283
2	633
2	674
2	644
2	630
2	538
2	656
2	564
4	1182
4	1290
17	5295
2	610
6	1826
5	1509
2	606
3	852
2	612
2	636
2	647
2	580
2	602
2	635
3	974
2	585
2	594
2	581
9	2832
2	589
2	639
3	1042
2	641
2	660
2	629
2	628
2	623
4	1181
2	622
4	1291
4	1236
14	4217
2	608
4	1231
2	745
2	616
2	635
2	625
2	694
3	899
2	595
2	653
2	582
3	891
2	746
5	1598
2	651
3	965
2	574
2	613
4	1288
2	672
2	589
4	1288
2	572
3	1052
3	1011
6	1785
9	2831
2	621
2	559
3	886
2	656
4	1283
2	593
2	631
2	600
2	614
2	606
2	638
17	5387
11	3493
3	887
3	974
3	938
5	1592
2	621
2	583
2	610
12	3772
7	2269
2	582
2	612
6	1843
2	568
3	825
2	598
2	573
2	644
3	917
2	623
2	704
5	1641
2	701
3	1012
2	585
2	584
4	1199
3	1018
2	610
13	4336
2	621
5	1569
2	559
2	605
2	636
4	1239
2	694
2	625
2	663
2	709
2	612
2	624
2	556
2	660
2	609
2	583
4	1325
2	578
2	602
2	591
3	943
2	597
5	1572
2	688
3	910
2	654
42	13298
3	920
2	670
2	591
4	1265
2	571
2	618
2	618
2	669
12	3770
3	970
2	637
7	2009
2	588
2	520
2	611
3	931
3	918
3	864
2	579
2	629
3	971
2	612
2	671
3	985
2	623
2	653
2	660
2	631
2	590
2	647
2	588
2	627
15	4458
4	1206
2	534
2	580
2	647
5	1627
2	670
5	1734
2	628
2	547
2	602
4	1278
2	643
4	1222
2	593
5	1636
4	1303
2	647
11	3472
2	669
2	658
2	628
2	574
3	996
2	585
2	684
20	6255
3	996
2	683
2	656
5	1540
2	617
2	654
2	540
5	1563
2	604
2	646
2	615
2	635
2	639
8	2509
2	635
2	611
2	612
4	1296
2	672
3	980
2	621
2	615
2	619
2	607
2	605
12	3683
6	1929
2	637
4	1184
4	1253
4	1147
2	694
2	595
2	590
9	2985
3	893
2	669
3	972
2	676
2	623
2	582
2	653
2	629
2	616
2	618
2	570
2	573
7	2179
2	646
6	1917
2	678
3	1002
2	635
3	900
4	1214
2	707
2	628
2	648
3	897
5	1484
2	628
3	853
7	2288
2	696
2	670
5	1512
2	615
2	663
2	670
2	585
8	2598
2	662
2	644
2	648
2	613
3	932
3	1022
2	584
2	558
2	573
2	688
2	695
2	701
5	1501
9	2844
2	644
2	651
5	1597
2	723
3	979
4	1234
3	990
2	683
5	1502
6	2000
5	1613
2	574
2	588
2	624
4	1208
2	600
2	640
3	923
2	668
2	605
2	661
3	853
2	669
3	1005
2	655
2	666
2	688
2	598
2	636
3	858
2	697
2	575
2	549
4	1315
2	640
20	6263
2	624
2	573
2	673
2	628
3	857
2	633
2	674
3	995
2	660
2	602
2	578
3	949
2	660
4	1357
2	647
4	1211
2	590
2	590
2	669
2	623
3	1000
2	564
4	1285
3	971
2	626
2	669
3	896
2	579
2	589
2	645
4	1183
2	647
4	1256
19	5808
2	636
4	1229
14	4447
2	621
2	564
2	691
2	573
5	1437
2	626
8	2588
5	1546
2	650
2	621
2	571
3	991
3	956
2	624
3	1085
2	630
3	950
2	583
2	677
2	625
2	610
5	1517
2	670
4	1421
2	581
2	641
2	670
2	624
2	632
3	1009
5	1549
24	7353
40	12185
2	631
2	579
3	968
6	1862
4	1220
2	613
2	650
2	641
2	620
2	584
3	985
2	625
2	660
11	3385
2	660
2	666
2	622
2	675
6	1830
2	617
5	1573
2	571
2	675
2	708
2	648
2	588
4	1130
2	589
4	1181
3	928
2	636
2	679
3	916
3	814
2	640
2	607
3	951
2	571
2	615
4	1199
2	586
4	1275
2	603
2	700
2	621
3	868
2	604
21	6665
8	2547
3	887
3	930
6	1893
2	734
2	675
2	639
3	966
2	674
7	2180
4	1156
2	573
2	625
2	608
2	642
2	610
4	1284
2	643
7	2170
2	587
2	583
2	629
3	927
2	606
2	607
3	947
2	579
3	932
2	540
4	1300
2	633
2	623
2	615
2	605
2	590
3	939
2	658
2	591
3	935
3	946
5	1478
2	669
6	1797
2	566
3	881
2	680
2	671
3	1005
2	682
4	1256
2	646
2	630
2	589
3	971
3	995
3	972
2	641
2	666
3	883
2	596
2	561
2	547
3	936
2	574
5	1637
15	4794
2	596
3	947
2	580
2	605
2	700
2	577
2	632
3	1038
3	993
2	613
2	629
3	926
2	623
2	565
2	611
3	946
14	4379
2	558
2	651
2	577
7	2193
2	632
2	604
2	656
2	654
2	701
2	600
5	1529
2	586
2	631
2	676
2	646
2	656
2	643
2	644
4	1325
4	1346
2	635
4	1349
3	1094
3	909
5	1535
3	959
3	950
2	615
4	1344
